STATE,YEAR,ENROLL,POLITICAL_AFFILIATION,INSTRUCTION_EXPENDITURE_PER_1000_STUDENTS,TOTAL_EXPENDITURE_PER_1000_STUDENTS,Expenditure_Type,Expenditure
Wyoming,2006,86155.0,Republican,6629.063896465673,13307.724450118973,TOTAL_EXPENDITURE,1146527
Alabama,2007,743273.0,Republican,4915.375642597,9682.120835816719,TOTAL_EXPENDITURE,7196459
Alaska,2007,132197.0,Republican,7014.584294651165,14665.650506441145,TOTAL_EXPENDITURE,1938755
Arizona,2007,969875.0,Swing,4101.353267173605,8980.055161747649,TOTAL_EXPENDITURE,8709531
Arkansas,2007,474532.0,Republican,4926.428565407601,10071.624252948168,TOTAL_EXPENDITURE,4779308
California,2007,6288686.0,Democratic,5515.4626896620375,11643.993991749629,TOTAL_EXPENDITURE,73225422
Colorado,2007,790211.0,Swing,4786.443114560541,10173.41697344127,TOTAL_EXPENDITURE,8039146
Connecticut,2007,549230.0,Democratic,8394.610636709576,15813.813884893396,TOTAL_EXPENDITURE,8685421
Delaware,2007,114678.0,Democratic,7194.788887144875,14869.49545684438,TOTAL_EXPENDITURE,1705204
District_Of_Columbia,2007,56943.0,Democratic,8640.078675166395,20028.906099081538,TOTAL_EXPENDITURE,1140506
Florida,2007,2656176.0,Swing,5073.500024094788,11237.919475215496,TOTAL_EXPENDITURE,29849892
Georgia,2007,1628409.0,Swing,5838.272817209927,10678.846653389905,TOTAL_EXPENDITURE,17389530
Hawaii,2007,180728.0,Democratic,6516.870656456111,12170.798105440219,TOTAL_EXPENDITURE,2199604
Idaho,2007,262935.0,Republican,4066.1532317873234,7456.108924258848,TOTAL_EXPENDITURE,1960472
Illinois,2007,2101075.0,Democratic,5564.867508299323,11138.068369763098,TOTAL_EXPENDITURE,23401917
Indiana,2007,1034588.0,Swing,5326.858614250311,11078.86617668096,TOTAL_EXPENDITURE,11462062
Iowa,2007,483122.0,Swing,5293.960945682457,10761.205244224026,TOTAL_EXPENDITURE,5198975
Kansas,2007,468974.0,Republican,5549.3545484397855,10286.137397808832,TOTAL_EXPENDITURE,4823931
Kentucky,2007,646360.0,Republican,4926.410978402128,9826.77764713163,TOTAL_EXPENDITURE,6351636
Louisiana,2007,662302.0,Republican,5179.310948781674,10051.82077058502,TOTAL_EXPENDITURE,6657341
Maine,2007,193539.0,Democratic,7541.81327794398,12923.11627113915,TOTAL_EXPENDITURE,2501127
Maryland,2007,851640.0,Democratic,7081.680052604387,13551.764830209948,TOTAL_EXPENDITURE,11541225
Massachusetts,2007,945070.0,Democratic,8521.752886029606,15147.574253758981,TOTAL_EXPENDITURE,14315518
Michigan,2007,1686473.0,Swing,5697.5925496583695,11764.100581509458,TOTAL_EXPENDITURE,19839838
Minnesota,2007,810104.0,Democratic,6231.475217996701,12381.255986885633,TOTAL_EXPENDITURE,10030105
Mississippi,2007,494135.0,Republican,4372.076456838718,8416.187883877887,TOTAL_EXPENDITURE,4158733
Missouri,2007,910142.0,Republican,5211.703228726946,10158.332436037454,TOTAL_EXPENDITURE,9245525
Montana,2007,144258.0,Republican,5502.024151173591,9998.987924413203,TOTAL_EXPENDITURE,1442434
Nebraska,2007,287135.0,Republican,5829.982412454072,10858.763299493268,TOTAL_EXPENDITURE,3117931
Nevada,2007,422782.0,Swing,4841.845206276521,10280.406923662786,TOTAL_EXPENDITURE,4346371
New_Hampshire,2007,198625.0,Swing,7026.401510383889,13131.227186910006,TOTAL_EXPENDITURE,2608190
New_Jersey,2007,1363804.0,Democratic,9716.018577449546,18750.57706239313,TOTAL_EXPENDITURE,25572112
New_Mexico,2007,327816.0,Democratic,4912.19159528516,10003.986992703223,TOTAL_EXPENDITURE,3279467
New_York,2007,2754976.0,Democratic,11421.408389764556,18604.149001660997,TOTAL_EXPENDITURE,51253984
North_Carolina,2007,1416028.0,Swing,4934.640416714924,9035.192806921897,TOTAL_EXPENDITURE,12794086
North_Dakota,2007,96577.0,Republican,5423.423796556116,10791.13039336488,TOTAL_EXPENDITURE,1042175
Ohio,2007,1758645.0,Swing,5801.194669759958,12132.397385487122,TOTAL_EXPENDITURE,21336580
Oklahoma,2007,639032.0,Republican,4207.869089497865,8614.925387148061,TOTAL_EXPENDITURE,5505213
Oregon,2007,559643.0,Democratic,5358.959193628795,10068.838527418371,TOTAL_EXPENDITURE,5634955
Pennsylvania,2007,1760451.0,Swing,6813.379071612899,14557.112353595756,TOTAL_EXPENDITURE,25627083
Rhode_Island,2007,147861.0,Democratic,7964.480153657827,14083.037447332292,TOTAL_EXPENDITURE,2082332
South_Carolina,2007,701580.0,Republican,4962.524587359959,10919.631403403746,TOTAL_EXPENDITURE,7660995
South_Dakota,2007,121158.0,Republican,4736.9220356889355,9050.727149672328,TOTAL_EXPENDITURE,1096568
Tennessee,2007,978084.0,Republican,4573.262623660135,7992.8298591940975,TOTAL_EXPENDITURE,7817659
Texas,2007,4513835.0,Republican,4665.94636268273,10173.350377229119,TOTAL_EXPENDITURE,45920825
Utah,2007,504079.0,Republican,3603.5145284766872,7178.517652986932,TOTAL_EXPENDITURE,3618540
Vermont,2007,89329.0,Democratic,8960.729438368278,20200.819442734162,TOTAL_EXPENDITURE,1804519
Virginia,2007,1220440.0,Swing,6252.5294156205955,12045.535216807053,TOTAL_EXPENDITURE,14700853
Washington,2007,1026121.0,Democratic,5017.73767421191,10410.465237530467,TOTAL_EXPENDITURE,10682397
West_Virginia,2007,281298.0,Republican,5717.235813976637,10605.361573846953,TOTAL_EXPENDITURE,2983267
Wisconsin,2007,870584.0,Swing,6270.842331124853,11473.76703454233,TOTAL_EXPENDITURE,9988878
Wyoming,2007,85034.0,Republican,7781.746125079379,16350.448056071687,TOTAL_EXPENDITURE,1390344
Alabama,2008,742919.0,Republican,5312.8308738906935,10562.91062686511,TOTAL_EXPENDITURE,7847387
Alaska,2008,130624.0,Republican,8523.670994610486,17415.015617344437,TOTAL_EXPENDITURE,2274819
Arizona,2008,987332.0,Swing,4306.299198243346,9704.132956290285,TOTAL_EXPENDITURE,9581201
Arkansas,2008,476110.0,Republican,5016.702022641826,9915.187666715674,TOTAL_EXPENDITURE,4720720
California,2008,6258421.0,Democratic,5838.908408366903,12242.523313787935,TOTAL_EXPENDITURE,76618865
Colorado,2008,796824.0,Swing,5298.369527022279,11150.248988484282,TOTAL_EXPENDITURE,8884786
Connecticut,2008,544417.0,Democratic,8961.610309744185,16617.317240277214,TOTAL_EXPENDITURE,9046750
Delaware,2008,114062.0,Democratic,7475.767565008504,15315.573986077748,TOTAL_EXPENDITURE,1746925
District_Of_Columbia,2008,58191.0,Democratic,8937.636404254954,21047.670601983125,TOTAL_EXPENDITURE,1224785
Florida,2008,2645680.0,Swing,5440.0475492123005,11800.213555683227,TOTAL_EXPENDITURE,31219589
Georgia,2008,1646010.0,Swing,6251.164938244604,11647.612711951933,TOTAL_EXPENDITURE,19172087
Hawaii,2008,179897.0,Democratic,7125.388416705115,12464.954946441574,TOTAL_EXPENDITURE,2242408
Idaho,2008,265844.0,Republican,4229.1795188155465,7528.204510916176,TOTAL_EXPENDITURE,2001328
Illinois,2008,2099118.0,Democratic,6038.744844263162,12241.744389786569,TOTAL_EXPENDITURE,25696866
Indiana,2008,1033329.0,Swing,5327.43395375529,10515.38377419002,TOTAL_EXPENDITURE,10865851
Iowa,2008,485114.0,Swing,5642.706662763804,11328.792819832039,TOTAL_EXPENDITURE,5495756
Kansas,2008,467743.0,Republican,5922.096108332995,10950.562595271334,TOTAL_EXPENDITURE,5122049
Kentucky,2008,666019.0,Republican,5138.530582460861,10199.731539190325,TOTAL_EXPENDITURE,6793215
Louisiana,2008,662971.0,Republican,5851.779338764441,11463.53762080091,TOTAL_EXPENDITURE,7599993
Maine,2008,193058.0,Democratic,7044.489220855909,13375.73682520279,TOTAL_EXPENDITURE,2582293
Maryland,2008,845700.0,Democratic,7821.1410665720705,15064.080643254109,TOTAL_EXPENDITURE,12739693
Massachusetts,2008,937677.0,Democratic,9042.927361980725,15604.035291470303,TOTAL_EXPENDITURE,14631545
Michigan,2008,1661936.0,Swing,5781.737082535067,12457.627730550394,TOTAL_EXPENDITURE,20703780
Minnesota,2008,807929.0,Democratic,6488.26567681071,12949.930006225795,TOTAL_EXPENDITURE,10462624
Mississippi,2008,493302.0,Republican,4634.546383351375,8845.105026940899,TOTAL_EXPENDITURE,4363308
Missouri,2008,898350.0,Republican,5570.606111203873,11020.670117437523,TOTAL_EXPENDITURE,9900419
Montana,2008,142695.0,Republican,5828.641508111707,10916.13581414906,TOTAL_EXPENDITURE,1557678
Nebraska,2008,290912.0,Republican,6133.641788582114,11431.85224397756,TOTAL_EXPENDITURE,3325663
Nevada,2008,428776.0,Swing,4884.813982125866,11384.074668358304,TOTAL_EXPENDITURE,4881218
New_Hampshire,2008,195668.0,Swing,7640.53907639471,13880.455669808041,TOTAL_EXPENDITURE,2715961
New_Jersey,2008,1353191.0,Democratic,10153.050825788821,19338.349131792926,TOTAL_EXPENDITURE,26168480
New_Mexico,2008,329045.0,Democratic,5265.699220471364,10939.913993526721,TOTAL_EXPENDITURE,3599724
New_York,2008,2727552.0,Democratic,12262.477122342672,20117.23736156084,TOTAL_EXPENDITURE,54870811
North_Carolina,2008,1408316.0,Swing,5133.232882392872,9750.085208149309,TOTAL_EXPENDITURE,13731201
North_Dakota,2008,94959.0,Republican,5815.667814530481,11436.198780526332,TOTAL_EXPENDITURE,1085970
Ohio,2008,1743920.0,Swing,6017.74794715354,12587.21959722923,TOTAL_EXPENDITURE,21951104
Oklahoma,2008,641682.0,Republican,4322.1034718131405,8832.64451862449,TOTAL_EXPENDITURE,5667749
Oregon,2008,562632.0,Democratic,5717.966628275675,11388.459952508923,TOTAL_EXPENDITURE,6407512
Pennsylvania,2008,1718588.0,Swing,7200.68626104686,15476.491747876746,TOTAL_EXPENDITURE,26597713
Rhode_Island,2008,143812.0,Democratic,8551.073623897868,15125.107779601147,TOTAL_EXPENDITURE,2175172
South_Carolina,2008,710685.0,Republican,5270.277267706509,11492.0984683791,TOTAL_EXPENDITURE,8167262
South_Dakota,2008,121606.0,Republican,5014.9499202341985,9643.561995296284,TOTAL_EXPENDITURE,1172715
Tennessee,2008,966963.0,Republican,4870.3693936582895,8778.537544869867,TOTAL_EXPENDITURE,8488521
Texas,2008,4581517.0,Republican,4986.4573240697355,10958.341309221378,TOTAL_EXPENDITURE,50205827
Utah,2008,556314.0,Republican,3717.7996599042986,7797.605309231836,TOTAL_EXPENDITURE,4337917
Vermont,2008,87919.0,Democratic,9453.38322774372,21475.824338311402,TOTAL_EXPENDITURE,1888133
Virginia,2008,1230857.0,Swing,6502.109505815866,12378.615874955416,TOTAL_EXPENDITURE,15236306
Washington,2008,1029576.0,Democratic,5401.938273619431,11342.208831596698,TOTAL_EXPENDITURE,11677666
West_Virginia,2008,281735.0,Republican,5919.7898734626515,10892.89580634284,TOTAL_EXPENDITURE,3068910
Wisconsin,2008,867929.0,Swing,6474.742749694964,12150.722006062708,TOTAL_EXPENDITURE,10545964
Wyoming,2008,85991.0,Republican,8184.937958623576,17645.16054005652,TOTAL_EXPENDITURE,1517325
Alabama,2009,745668.0,Republican,5144.914358669005,10481.16185755591,TOTAL_EXPENDITURE,7815467
Alaska,2009,130236.0,Republican,8674.68288338094,18400.53441444762,TOTAL_EXPENDITURE,2396412
Arizona,2009,981303.0,Swing,4378.365295938155,9762.930511778726,TOTAL_EXPENDITURE,9580393
Arkansas,2009,474423.0,Republican,5096.662682880046,10575.692999707013,TOTAL_EXPENDITURE,5017352
California,2009,6234155.0,Democratic,5713.358747095637,11992.978358735065,TOTAL_EXPENDITURE,74766086
Colorado,2009,812068.0,Swing,5059.064019269323,10691.8250688366,TOTAL_EXPENDITURE,8682489
Connecticut,2009,539250.0,Democratic,9373.012517385258,17288.925359295317,TOTAL_EXPENDITURE,9323053
Delaware,2009,116804.0,Democratic,7514.10910585254,15395.397417896647,TOTAL_EXPENDITURE,1798244
District_Of_Columbia,2009,44331.0,Democratic,7459.746001669261,18167.016309129052,TOTAL_EXPENDITURE,805362
Florida,2009,2623067.0,Swing,5293.1465341907015,11005.219843793544,TOTAL_EXPENDITURE,28867429
Georgia,2009,1649598.0,Swing,6100.834263863075,11533.195360324153,TOTAL_EXPENDITURE,19025136
Hawaii,2009,179478.0,Democratic,7813.241734362986,12918.970570209161,TOTAL_EXPENDITURE,2318671
Idaho,2009,267951.0,Republican,4320.31602793048,7756.813745796806,TOTAL_EXPENDITURE,2078446
Illinois,2009,2117291.0,Democratic,6385.567690034104,13090.40042204874,TOTAL_EXPENDITURE,27716187
Indiana,2009,1028259.0,Swing,5395.811755598541,10910.089773101912,TOTAL_EXPENDITURE,11218398
Iowa,2009,487559.0,Swing,5977.073543919813,11756.907369159424,TOTAL_EXPENDITURE,5732186
Kansas,2009,470445.0,Republican,6128.461350423535,12387.741393786733,TOTAL_EXPENDITURE,5827751
Kentucky,2009,669858.0,Republican,5177.50179888872,10197.692645306915,TOTAL_EXPENDITURE,6831006
Louisiana,2009,662774.0,Republican,6113.675249783486,12151.894914405211,TOTAL_EXPENDITURE,8053960
Maine,2009,187372.0,Democratic,7384.507824007856,14006.916721815425,TOTAL_EXPENDITURE,2624504
Maryland,2009,843781.0,Democratic,8176.702248569237,15119.561829432045,TOTAL_EXPENDITURE,12757599
Massachusetts,2009,932437.0,Democratic,9529.811665560248,16274.358482128015,TOTAL_EXPENDITURE,15174814
Michigan,2009,1537515.0,Swing,6128.51581935786,13003.157692770477,TOTAL_EXPENDITURE,19992550
Minnesota,2009,800831.0,Democratic,7262.439890563676,13977.530839840116,TOTAL_EXPENDITURE,11193640
Mississippi,2009,491194.0,Republican,4718.522620390314,9268.753282816971,TOTAL_EXPENDITURE,4552756
Missouri,2009,893807.0,Republican,5789.982624884343,11442.408707920165,TOTAL_EXPENDITURE,10227305
Montana,2009,141782.0,Republican,6036.048299502053,11443.518923417641,TOTAL_EXPENDITURE,1622485
Nebraska,2009,292161.0,Republican,6460.229120245344,12061.168328421658,TOTAL_EXPENDITURE,3523803
Nevada,2009,430985.0,Swing,4978.77884381127,10621.903314500505,TOTAL_EXPENDITURE,4577881
New_Hampshire,2009,197024.0,Swing,7848.363651128796,13995.254385252558,TOTAL_EXPENDITURE,2757401
New_Jersey,2009,1354912.0,Democratic,10185.416469851918,19296.702664084456,TOTAL_EXPENDITURE,26145334
New_Mexico,2009,328737.0,Democratic,5498.358870464839,12002.041145353276,TOTAL_EXPENDITURE,3945515
New_York,2009,2696688.0,Democratic,13051.33259761604,21452.789866680905,TOTAL_EXPENDITURE,57851481
North_Carolina,2009,1452064.0,Swing,5470.517139740397,10239.266313330543,TOTAL_EXPENDITURE,14868070
North_Dakota,2009,94653.0,Republican,6125.849154279315,12015.044425427615,TOTAL_EXPENDITURE,1137260
Ohio,2009,1729072.0,Swing,6208.135924935456,12970.81960728067,TOTAL_EXPENDITURE,22427481
Oklahoma,2009,644549.0,Republican,4401.390739881685,9218.53730282725,TOTAL_EXPENDITURE,5941799
Oregon,2009,560726.0,Democratic,5869.729600553568,11975.565606017914,TOTAL_EXPENDITURE,6715011
Pennsylvania,2009,1687145.0,Swing,7589.045991897555,16198.180950659249,TOTAL_EXPENDITURE,27328680
Rhode_Island,2009,141521.0,Democratic,8650.009539220327,15343.136354321974,TOTAL_EXPENDITURE,2171376
South_Carolina,2009,714290.0,Republican,5395.888224670652,11798.276610340337,TOTAL_EXPENDITURE,8427391
South_Dakota,2009,126624.0,Republican,5101.023502653526,10057.54833206975,TOTAL_EXPENDITURE,1273527
Tennessee,2009,971484.0,Republican,4950.9914728394915,8863.942175064129,TOTAL_EXPENDITURE,8611178
Texas,2009,4647205.0,Republican,5141.983837597008,11528.493578398198,TOTAL_EXPENDITURE,53575273
Utah,2009,532433.0,Republican,4074.5671286340253,8301.044450663276,TOTAL_EXPENDITURE,4419750
Vermont,2009,86320.0,Democratic,9956.360055607045,19242.574142724745,TOTAL_EXPENDITURE,1661019
Virginia,2009,1235064.0,Swing,6634.6658958564085,12558.311148248189,TOTAL_EXPENDITURE,15510318
Washington,2009,1035907.0,Democratic,5776.64983439633,11816.342586738,TOTAL_EXPENDITURE,12240632
West_Virginia,2009,281908.0,Republican,6241.0325354370925,11073.570100883977,TOTAL_EXPENDITURE,3121728
Wisconsin,2009,867035.0,Swing,6755.534666997296,12549.066646675163,TOTAL_EXPENDITURE,10880480
Wyoming,2009,86971.0,Republican,8564.659484195881,19065.61957434087,TOTAL_EXPENDITURE,1658156
Alabama,2010,748889.0,Republican,5208.371334069535,10211.888544230187,TOTAL_EXPENDITURE,7647571
Alaska,2010,131265.0,Republican,8773.321144250182,18064.6097588847,TOTAL_EXPENDITURE,2371251
Arizona,2010,963517.0,Swing,4383.0591468547,9146.664770834348,TOTAL_EXPENDITURE,8812967
Arkansas,2010,474897.0,Republican,5309.631351640462,11624.388025192831,TOTAL_EXPENDITURE,5520387
California,2010,6213958.0,Democratic,5577.326882479734,11462.43843296012,TOTAL_EXPENDITURE,71227111
Colorado,2010,825242.0,Swing,5128.2847940361735,10802.089568877978,TOTAL_EXPENDITURE,8914338
Connecticut,2010,534800.0,Democratic,9803.322737471952,17842.38593866866,TOTAL_EXPENDITURE,9542108
Delaware,2010,117628.0,Democratic,7661.441153466862,14953.820518924065,TOTAL_EXPENDITURE,1758988
District_Of_Columbia,2010,43866.0,Democratic,12001.755345825924,29408.836000547122,TOTAL_EXPENDITURE,1290048
Florida,2010,2627390.0,Swing,5278.973049299876,10377.983093488216,TOTAL_EXPENDITURE,27267009
Georgia,2010,1660643.0,Swing,5926.247844961259,10739.507528108088,TOTAL_EXPENDITURE,17834488
Hawaii,2010,180196.0,Democratic,7334.552376301361,12294.71242424915,TOTAL_EXPENDITURE,2215458
Idaho,2010,266613.0,Republican,4350.620562388181,7871.84795940183,TOTAL_EXPENDITURE,2098737
Illinois,2010,2098401.0,Democratic,6990.193008867228,13610.50914482027,TOTAL_EXPENDITURE,28560306
Indiana,2010,1026053.0,Swing,5600.717506795458,11210.46768539247,TOTAL_EXPENDITURE,11502534
Iowa,2010,491255.0,Swing,6046.04533287193,12094.429573235895,TOTAL_EXPENDITURE,5941449
Kansas,2010,471406.0,Republican,6020.177935792077,12684.244578982873,TOTAL_EXPENDITURE,5979429
Kentucky,2010,679901.0,Republican,5319.280306985869,10431.03481242122,TOTAL_EXPENDITURE,7092071
Louisiana,2010,663802.0,Republican,6231.602194630326,12240.127327124654,TOTAL_EXPENDITURE,8125021
Maine,2010,187634.0,Democratic,7577.517933849942,14286.819020007035,TOTAL_EXPENDITURE,2680693
Maryland,2010,848252.0,Democratic,8426.599642559051,15568.122444745195,TOTAL_EXPENDITURE,13205691
Massachusetts,2010,929569.0,Democratic,9121.897352428921,15983.561198792127,TOTAL_EXPENDITURE,14857823
Michigan,2010,1510716.0,Swing,6260.09984669521,13216.9229689763,TOTAL_EXPENDITURE,19967017
Minnesota,2010,799615.0,Democratic,7098.47238983761,13212.325931854706,TOTAL_EXPENDITURE,10564774
Mississippi,2010,491651.0,Republican,4753.746051569101,9161.492603493129,TOTAL_EXPENDITURE,4504257
Missouri,2010,897348.0,Republican,5836.517159452074,11299.723184316452,TOTAL_EXPENDITURE,10139784
Montana,2010,141693.0,Republican,6321.603748950195,11594.68710522044,TOTAL_EXPENDITURE,1642886
Nebraska,2010,294948.0,Republican,7085.49981691688,12341.833136688501,TOTAL_EXPENDITURE,3640199
Nevada,2010,423859.0,Swing,4994.903965705576,10052.562290761785,TOTAL_EXPENDITURE,4260869
New_Hampshire,2010,196648.0,Swing,8198.48663601969,14528.319637118098,TOTAL_EXPENDITURE,2856965
New_Jersey,2010,1369553.0,Democratic,10573.866801795913,19522.173293037948,TOTAL_EXPENDITURE,26736651
New_Mexico,2010,331436.0,Democratic,5433.878637202959,11507.675690027638,TOTAL_EXPENDITURE,3814058
New_York,2010,2697357.0,Democratic,13579.254433135844,22268.92954844316,TOTAL_EXPENDITURE,60067253
North_Carolina,2010,1444409.0,Swing,5287.867909989483,9805.046216134073,TOTAL_EXPENDITURE,14162497
North_Dakota,2010,94997.0,Republican,6604.187500657916,13341.747634135816,TOTAL_EXPENDITURE,1267426
Ohio,2010,1669748.0,Swing,6573.490131444984,13595.664136145095,TOTAL_EXPENDITURE,22701333
Oklahoma,2010,653592.0,Republican,4437.887856644513,9136.664769458623,TOTAL_EXPENDITURE,5971651
Oregon,2010,560239.0,Democratic,5794.735818106201,11420.242075257167,TOTAL_EXPENDITURE,6398065
Pennsylvania,2010,1682887.0,Swing,7987.787058786478,16775.452540782597,TOTAL_EXPENDITURE,28231191
Rhode_Island,2010,141023.0,Democratic,8780.532253604022,15509.264446225083,TOTAL_EXPENDITURE,2187163
South_Carolina,2010,715590.0,Republican,5307.431629843905,11518.541343506757,TOTAL_EXPENDITURE,8242553
South_Dakota,2010,123555.0,Republican,5342.268625308568,10372.967504350288,TOTAL_EXPENDITURE,1281632
Tennessee,2010,971414.0,Republican,5079.239129763418,9018.160125343056,TOTAL_EXPENDITURE,8760367
Texas,2010,4728815.0,Republican,5307.4440425349685,11379.22375901785,TOTAL_EXPENDITURE,53810244
Utah,2010,538676.0,Republican,3931.0290415760123,8032.566886217317,TOTAL_EXPENDITURE,4326951
Vermont,2010,87750.0,Democratic,10149.356125356124,19599.65811965812,TOTAL_EXPENDITURE,1719870
Virginia,2010,1244673.0,Swing,6466.868808112653,11986.948379212852,TOTAL_EXPENDITURE,14919831
Washington,2010,1034735.0,Democratic,5735.487830217399,11424.001314346186,TOTAL_EXPENDITURE,11820814
West_Virginia,2010,281828.0,Republican,7019.267070695601,12364.254084051265,TOTAL_EXPENDITURE,3484593
Wisconsin,2010,864898.0,Swing,6931.130607308607,12853.331837973958,TOTAL_EXPENDITURE,11116821
Wyoming,2010,87379.0,Republican,9013.91638723263,19411.7236406917,TOTAL_EXPENDITURE,1696177
Alabama,2011,746933.0,Republican,5146.452225299994,9922.935524337523,TOTAL_EXPENDITURE,7411768
Alaska,2011,131704.0,Republican,9225.70309178157,18555.989187875843,TOTAL_EXPENDITURE,2443898
Arizona,2011,946571.0,Swing,4202.296499681482,9096.430167414805,TOTAL_EXPENDITURE,8610417
Arkansas,2011,475551.0,Republican,5381.7403391013795,11921.81490523624,TOTAL_EXPENDITURE,5669431
California,2011,6202604.0,Democratic,5517.883779135344,11261.029238687493,TOTAL_EXPENDITURE,69847705
Colorado,2011,834832.0,Swing,5036.3258715526,10393.050338271652,TOTAL_EXPENDITURE,8676451
Connecticut,2011,530132.0,Democratic,10118.125297095818,17805.342820278725,TOTAL_EXPENDITURE,9439182
Delaware,2011,119878.0,Democratic,8043.877942574952,15089.549375198118,TOTAL_EXPENDITURE,1808905
District_Of_Columbia,2011,44199.0,Democratic,11882.28240457929,29348.51467227765,TOTAL_EXPENDITURE,1297175
Florida,2011,2636404.0,Swing,5418.070978499502,10238.167594951305,TOTAL_EXPENDITURE,26991946
Georgia,2011,1666039.0,Swing,5804.991959972125,10316.373746352876,TOTAL_EXPENDITURE,17187481
Hawaii,2011,179601.0,Democratic,6979.549111641917,12578.460030846154,TOTAL_EXPENDITURE,2259104
Idaho,2011,265713.0,Republican,4156.940006698957,7379.458287701392,TOTAL_EXPENDITURE,1960818
Illinois,2011,2072114.0,Democratic,7063.511949632115,13766.548558621775,TOTAL_EXPENDITURE,28525858
Indiana,2011,1023220.0,Swing,5482.003870135455,10861.332851195246,TOTAL_EXPENDITURE,11113533
Iowa,2011,493493.0,Swing,6070.989862064913,12274.326079599912,TOTAL_EXPENDITURE,6057294
Kansas,2011,482692.0,Republican,5883.26096144125,11730.34978827078,TOTAL_EXPENDITURE,5662146
Kentucky,2011,672958.0,Republican,5444.61615732334,10779.053076120648,TOTAL_EXPENDITURE,7253850
Louisiana,2011,665109.0,Republican,6258.458388023617,12357.177545334675,TOTAL_EXPENDITURE,8218870
Maine,2011,186835.0,Democratic,7661.958412503011,14603.982123263842,TOTAL_EXPENDITURE,2728535
Maryland,2011,851971.0,Democratic,8457.46510151167,15549.469406822533,TOTAL_EXPENDITURE,13247697
Massachusetts,2011,924903.0,Democratic,9391.140476352655,16381.066987565184,TOTAL_EXPENDITURE,15150898
Michigan,2011,1455966.0,Swing,6317.987507950049,12685.700078161166,TOTAL_EXPENDITURE,18469948
Minnesota,2011,798891.0,Democratic,7065.758657939568,13284.014965746266,TOTAL_EXPENDITURE,10612480
Mississippi,2011,490526.0,Republican,4562.785662737551,8859.434566159593,TOTAL_EXPENDITURE,4345783
Missouri,2011,896702.0,Republican,5688.488483353444,10976.338850588045,TOTAL_EXPENDITURE,9842505
Montana,2011,141529.0,Republican,6377.5975241823235,11697.842844929308,TOTAL_EXPENDITURE,1655584
Nebraska,2011,297659.0,Republican,7061.580533429193,12350.797388958506,TOTAL_EXPENDITURE,3676326
Nevada,2011,429610.0,Swing,5031.423849537953,9913.305090663625,TOTAL_EXPENDITURE,4258855
New_Hampshire,2011,189275.0,Swing,8739.289393739267,15856.526218465197,TOTAL_EXPENDITURE,3001244
New_Jersey,2011,1399409.0,Democratic,10085.048759869345,18376.54181157903,TOTAL_EXPENDITURE,25716298
New_Mexico,2011,331373.0,Democratic,5264.605142845072,11148.877548864873,TOTAL_EXPENDITURE,3694437
New_York,2011,2677412.0,Democratic,14130.88310652227,22203.1230158078,TOTAL_EXPENDITURE,59446908
North_Carolina,2011,1448117.0,Swing,5224.887906156754,9506.845096079944,TOTAL_EXPENDITURE,13767024
North_Dakota,2011,96255.0,Republican,6866.593943171783,13632.808685263104,TOTAL_EXPENDITURE,1312226
Ohio,2011,1655534.0,Swing,6689.297833810722,13899.077880611332,TOTAL_EXPENDITURE,23010396
Oklahoma,2011,658163.0,Republican,4355.457538634047,8576.884449596833,TOTAL_EXPENDITURE,5644988
Oregon,2011,559631.0,Democratic,5827.393407441689,11288.929669728803,TOTAL_EXPENDITURE,6317635
Pennsylvania,2011,1670854.0,Swing,8236.455728627396,17243.111007903743,TOTAL_EXPENDITURE,28810721
Rhode_Island,2011,139157.0,Democratic,9054.672061053341,15801.864081576923,TOTAL_EXPENDITURE,2198940
South_Carolina,2011,713511.0,Republican,5171.303595880092,11158.129307046423,TOTAL_EXPENDITURE,7961448
South_Dakota,2011,125613.0,Republican,5266.325937602,10752.207176008853,TOTAL_EXPENDITURE,1350617
Tennessee,2011,986382.0,Republican,5015.465610686326,9085.164773890845,TOTAL_EXPENDITURE,8961443
Texas,2011,4800196.0,Republican,5240.412474823945,10977.015521866191,TOTAL_EXPENDITURE,52691826
Utah,2011,545395.0,Republican,3955.5496475031855,7693.352524317238,TOTAL_EXPENDITURE,4195916
Vermont,2011,86982.0,Democratic,10213.46945345014,19803.120185785567,TOTAL_EXPENDITURE,1722515
Virginia,2011,1250852.0,Swing,6284.57723215856,11732.655022336776,TOTAL_EXPENDITURE,14675815
Washington,2011,1042979.0,Democratic,5759.640414620045,11436.863062439415,TOTAL_EXPENDITURE,11928408
West_Virginia,2011,282130.0,Republican,7125.817885371991,13008.609506255982,TOTAL_EXPENDITURE,3670119
Wisconsin,2011,864251.0,Swing,7102.568582506702,13237.726077262278,TOTAL_EXPENDITURE,11440718
Wyoming,2011,88165.0,Republican,9366.335847558554,18792.604775137526,TOTAL_EXPENDITURE,1656850
Alabama,2012,744621.0,Republican,4962.552761740536,9699.110017042227,TOTAL_EXPENDITURE,7222161
Alaska,2012,130771.0,Republican,9602.71772793662,18989.837196320284,TOTAL_EXPENDITURE,2483320
Arizona,2012,942738.0,Swing,4155.517227479957,8543.902971981612,TOTAL_EXPENDITURE,8054662
Arkansas,2012,475671.0,Republican,5356.761290892235,11142.089805769114,TOTAL_EXPENDITURE,5299969
